period,year,quarter,region,rent_index,asking_mean_eur_sqm,asking_median_eur_sqm,asking_p25_eur_sqm,asking_p75_eur_sqm,index_qoq_pct,index_yoy_pct,is_national_reference
2025-Q2,2025,2,Mönchengladbach,153.199432,9.480000,9.380000,8.380000,10.390000,0.816011,3.978977,False
2025-Q3,2025,3,Mönchengladbach,155.878967,9.590000,9.450000,8.460000,10.630000,1.749050,4.811538,False
2025-Q4,2025,4,Mönchengladbach,159.854233,9.850000,9.720000,8.640000,10.900000,2.550226,7.264870,False
2026-Q1,2026,1,Mönchengladbach,162.078171,10.000000,9.960000,8.820000,11.000000,1.391229,6.658846,False
2012-Q1,2012,1,München,86.500610,12.690000,12.440000,11.130000,13.980000,,,False
2012-Q2,2012,2,München,88.316513,12.910000,12.570000,11.300000,14.120000,2.099295,,False
2012-Q3,2012,3,München,88.890968,12.990000,12.760000,11.450000,14.250000,0.650451,,False
2012-Q4,2012,4,München,89.577805,13.140000,12.970000,11.540000,14.500000,0.772673,,False
2013-Q1,2013,1,München,92.756012,13.660000,13.420000,11.980000,15.000000,3.547985,7.231627,False
2013-Q2,2013,2,München,93.088989,13.670000,13.410000,12.000000,15.000000,0.358982,5.403832,False
2013-Q3,2013,3,München,94.536392,13.850000,13.500000,12.110000,15.190000,1.554859,6.350953,False
2013-Q4,2013,4,München,95.413818,13.950000,13.810000,12.420000,15.290000,0.928136,6.515022,False
2014-Q1,2014,1,München,94.682526,14.010000,13.800000,12.280000,15.450000,-0.766443,2.076969,False
2014-Q2,2014,2,München,95.688385,14.290000,14.000000,12.500000,15.820000,1.062350,2.792377,False
2014-Q3,2014,3,München,96.947159,14.500000,14.140000,12.650000,16.050000,1.315493,2.550094,False
2014-Q4,2014,4,München,97.280495,14.630000,14.310000,12.750000,16.330000,0.343833,1.956400,False
2015-Q1,2015,1,München,100.178802,15.020000,14.550000,13.070000,16.520000,2.979331,5.804954,False
2015-Q2,2015,2,München,100.596848,15.040000,14.670000,13.090000,16.670000,0.417299,5.129633,False
2015-Q3,2015,3,München,99.818054,14.920000,14.550000,12.920000,16.620000,-0.774173,2.961299,False
2015-Q4,2015,4,München,99.406303,14.880000,14.510000,12.920000,16.670000,-0.412501,2.185236,False
2016-Q1,2016,1,München,103.110794,15.540000,15.110000,13.330000,17.280000,3.726615,2.926758,False
2016-Q2,2016,2,München,104.522629,15.690000,15.280000,13.500000,17.450000,1.369240,3.902489,False
2016-Q3,2016,3,München,104.909698,15.670000,15.280000,13.500000,17.470000,0.370321,5.100925,False
2016-Q4,2016,4,München,105.880806,15.850000,15.480000,13.640000,17.690000,0.925660,6.513171,False
2017-Q1,2017,1,München,108.991554,16.390000,15.890000,14.020000,18.180000,2.937972,5.703341,False
2017-Q2,2017,2,München,110.353714,16.690000,16.300000,14.340000,18.540000,1.249785,5.578778,False
2017-Q3,2017,3,München,111.510666,16.800000,16.390000,14.490000,18.720000,1.048403,6.292047,False
2017-Q4,2017,4,München,112.760124,16.920000,16.500000,14.580000,18.890000,1.120483,6.497229,False
2018-Q1,2018,1,München,114.560135,17.300000,16.950000,14.920000,19.320000,1.596318,5.109185,False
2018-Q2,2018,2,München,115.248657,17.480000,17.070000,15.000000,19.510000,0.601014,4.435685,False
2018-Q3,2018,3,München,116.791351,17.630000,17.240000,15.180000,19.700000,1.338579,4.735588,False
2018-Q4,2018,4,München,116.550217,17.600000,17.210000,15.170000,19.850000,-0.206466,3.361199,False
2019-Q1,2019,1,München,118.177910,17.890000,17.500000,15.270000,20.000000,1.396560,3.157970,False
2019-Q2,2019,2,München,119.828217,18.210000,17.880000,15.600000,20.370000,1.396460,3.973634,False
2019-Q3,2019,3,München,118.178886,17.850000,17.370000,15.000000,20.240000,-1.376412,1.188046,False
2019-Q4,2019,4,München,116.414322,17.650000,17.380000,14.860000,20.000000,-1.493130,-0.116598,False
2020-Q1,2020,1,München,115.867294,17.750000,17.620000,14.850000,20.510000,-0.469897,-1.955201,False
2020-Q2,2020,2,München,121.319153,18.680000,18.390000,15.850000,21.330000,4.705261,1.244228,False
2020-Q3,2020,3,München,121.307503,18.710000,18.320000,15.890000,21.110000,-0.009603,2.647356,False
2020-Q4,2020,4,München,122.665291,18.920000,18.540000,16.070000,21.370000,1.119294,5.369588,False
2021-Q1,2021,1,München,122.969284,19.050000,18.670000,16.300000,21.370000,0.247823,6.129417,False
2021-Q2,2021,2,München,122.930336,18.940000,18.520000,16.070000,21.290000,-0.031673,1.328053,False
2021-Q3,2021,3,München,123.353867,19.080000,18.760000,16.300000,21.540000,0.344529,1.686923,False
2021-Q4,2021,4,München,125.695084,19.320000,18.870000,16.450000,21.740000,1.897968,2.469967,False
2022-Q1,2022,1,München,126.470932,19.440000,19.000000,16.640000,22.000000,0.617246,2.847579,False
2022-Q2,2022,2,München,127.832932,19.650000,19.350000,16.670000,22.220000,1.076927,3.988109,False
2022-Q3,2022,3,München,128.941513,19.830000,19.570000,16.880000,22.570000,0.867211,4.529770,False
2022-Q4,2022,4,München,130.213715,19.910000,19.600000,17.000000,22.500000,0.986650,3.594915,False
2023-Q1,2023,1,München,133.937576,20.640000,20.000000,17.290000,23.240000,2.859808,5.903842,False
2023-Q2,2023,2,München,136.560669,20.800000,20.310000,17.780000,23.440000,1.958444,6.827456,False
2023-Q3,2023,3,München,138.111343,21.110000,20.460000,17.900000,23.840000,1.135521,7.111620,False
2023-Q4,2023,4,München,138.612534,21.280000,20.890000,18.000000,24.270000,0.362889,6.450026,False
2024-Q1,2024,1,München,142.187866,21.900000,21.480000,18.560000,24.930000,2.579372,6.159802,False
2024-Q2,2024,2,München,144.514343,22.040000,21.560000,18.740000,24.820000,1.636199,5.824279,False
2024-Q3,2024,3,München,144.633240,21.950000,21.480000,18.700000,24.780000,0.082273,4.722202,False
2024-Q4,2024,4,München,145.609283,22.150000,21.670000,18.760000,25.040000,0.674841,5.047704,False
2025-Q1,2025,1,München,149.215866,22.800000,22.340000,19.360000,25.710000,2.476891,4.942756,False
2025-Q2,2025,2,München,149.678940,22.790000,22.310000,19.350000,25.710000,0.310338,3.573761,False
2025-Q3,2025,3,München,150.457657,22.900000,22.350000,19.400000,25.880000,0.520258,4.027025,False
2025-Q4,2025,4,München,153.437881,23.350000,22.670000,19.810000,26.290000,1.980773,5.376442,False
2026-Q1,2026,1,München,154.072235,23.560000,23.000000,20.000000,26.520000,0.413427,3.254593,False
2012-Q1,2012,1,Münster,92.581070,8.240000,8.040000,6.880000,9.370000,,,False
2012-Q2,2012,2,Münster,93.407661,8.440000,8.330000,7.160000,9.710000,0.892830,,False
2012-Q3,2012,3,Münster,92.918098,8.350000,8.170000,7.030000,9.580000,-0.524114,,False
2012-Q4,2012,4,Münster,94.730324,8.460000,8.350000,7.200000,9.610000,1.950347,,False
2013-Q1,2013,1,Münster,95.288872,8.720000,8.540000,7.380000,9.930000,0.589619,2.924790,False
2013-Q2,2013,2,Münster,95.325951,8.700000,8.500000,7.330000,9.910000,0.038912,2.053674,False
2013-Q3,2013,3,Münster,96.160904,8.740000,8.580000,7.280000,10.000000,0.875893,3.489961,False
2013-Q4,2013,4,Münster,97.399544,8.870000,8.610000,7.350000,10.010000,1.288091,2.817704,False
2014-Q1,2014,1,Münster,98.240776,8.940000,8.610000,7.500000,10.000000,0.863692,3.097848,False
2014-Q2,2014,2,Münster,97.967651,8.950000,8.780000,7.560000,10.010000,-0.278016,2.771229,False
2014-Q3,2014,3,Münster,98.841965,8.960000,8.890000,7.540000,10.000000,0.892451,2.788099,False
2014-Q4,2014,4,Münster,98.376389,8.880000,8.710000,7.500000,10.000000,-0.471031,1.002925,False
2015-Q1,2015,1,Münster,99.713234,9.010000,8.770000,7.670000,10.300000,1.358909,1.498826,False
2015-Q2,2015,2,Münster,99.634865,9.070000,8.950000,7.660000,10.250000,-0.078595,1.701800,False
2015-Q3,2015,3,Münster,100.636032,9.160000,9.000000,7.790000,10.330000,1.004836,1.815087,False
2015-Q4,2015,4,Münster,100.015854,9.090000,8.970000,7.730000,10.370000,-0.616259,1.666523,False
2016-Q1,2016,1,Münster,100.562950,9.160000,9.000000,7.780000,10.420000,0.547010,0.852160,False
2016-Q2,2016,2,Münster,100.811714,9.190000,9.090000,7.740000,10.530000,0.247371,1.181162,False
2016-Q3,2016,3,Münster,100.413483,9.100000,8.900000,7.730000,10.250000,-0.395025,-0.221143,False
2016-Q4,2016,4,Münster,102.497162,9.430000,9.200000,8.000000,10.790000,2.075099,2.480915,False
2017-Q1,2017,1,Münster,103.358452,9.510000,9.290000,8.000000,10.790000,0.840306,2.779853,False
2017-Q2,2017,2,Münster,104.418762,9.710000,9.520000,8.140000,11.000000,1.025857,3.578005,False
2017-Q3,2017,3,Münster,105.532722,9.800000,9.610000,8.220000,11.190000,1.066820,5.098160,False
2017-Q4,2017,4,Münster,107.069855,9.840000,9.820000,8.370000,11.130000,1.456546,4.461287,False
2018-Q1,2018,1,Münster,107.998413,9.980000,9.850000,8.360000,11.360000,0.867245,4.489194,False
2018-Q2,2018,2,Münster,108.925171,10.100000,10.000000,8.510000,11.460000,0.858122,4.315708,False
2018-Q3,2018,3,Münster,110.408455,10.170000,10.000000,8.570000,11.550000,1.361746,4.620114,False
2018-Q4,2018,4,Münster,110.035110,10.190000,10.000000,8.620000,11.540000,-0.338148,2.769459,False
2019-Q1,2019,1,Münster,111.392639,10.280000,10.000000,8.630000,11.750000,1.233723,3.142848,False
2019-Q2,2019,2,Münster,112.441460,10.360000,10.080000,8.870000,11.670000,0.941553,3.228169,False
2019-Q3,2019,3,Münster,113.148186,10.440000,10.270000,8.840000,11.760000,0.628528,2.481450,False
2019-Q4,2019,4,Münster,114.098045,10.410000,10.230000,8.870000,11.880000,0.839483,3.692399,False
2020-Q1,2020,1,Münster,113.587486,10.490000,10.150000,8.810000,11.940000,-0.447474,1.970370,False
2020-Q2,2020,2,Münster,113.906593,10.530000,10.360000,8.840000,12.000000,0.280935,1.303019,False
2020-Q3,2020,3,Münster,116.024956,10.680000,10.500000,8.920000,12.120000,1.859736,2.542480,False
2020-Q4,2020,4,Münster,117.021095,10.740000,10.560000,9.020000,12.190000,0.858556,2.561876,False
2021-Q1,2021,1,Münster,118.319687,11.180000,11.000000,9.430000,12.730000,1.109707,4.166128,False
2021-Q2,2021,2,Münster,119.411751,11.300000,11.070000,9.500000,12.860000,0.922977,4.833045,False
2021-Q3,2021,3,Münster,120.538826,11.390000,11.300000,9.650000,13.000000,0.943856,3.890430,False
2021-Q4,2021,4,Münster,120.794533,11.140000,11.000000,9.490000,12.630000,0.212136,3.224579,False
2022-Q1,2022,1,Münster,122.843742,11.660000,11.400000,9.860000,13.330000,1.696442,3.823586,False
2022-Q2,2022,2,Münster,124.779984,11.690000,11.490000,9.890000,13.310000,1.576182,4.495565,False
2022-Q3,2022,3,Münster,125.729462,11.860000,11.670000,10.000000,13.510000,0.760922,4.306194,False
2022-Q4,2022,4,Münster,126.317192,11.800000,11.610000,9.840000,13.500000,0.467456,4.571945,False
2023-Q1,2023,1,Münster,128.033005,12.150000,12.000000,10.000000,14.000000,1.358337,4.224279,False
2023-Q2,2023,2,Münster,129.332413,12.140000,11.950000,10.000000,14.120000,1.014901,3.648365,False
2023-Q3,2023,3,Münster,130.272812,12.060000,11.840000,10.000000,13.970000,0.727118,3.613592,False
2023-Q4,2023,4,Münster,133.394058,12.240000,12.140000,10.000000,14.010000,2.395931,5.602457,False
2024-Q1,2024,1,Münster,137.105423,12.770000,12.720000,10.570000,14.560000,2.782256,7.086000,False
2024-Q2,2024,2,Münster,139.002808,12.990000,12.850000,10.510000,15.090000,1.383887,7.477163,False
2024-Q3,2024,3,Münster,138.122803,12.950000,12.730000,10.660000,14.910000,-0.633084,6.025809,False
2024-Q4,2024,4,Münster,138.004745,12.970000,12.700000,10.710000,15.070000,-0.085473,3.456441,False
2025-Q1,2025,1,Münster,143.021713,13.560000,13.250000,10.920000,15.730000,3.635359,4.315140,False
2025-Q2,2025,2,Münster,148.070572,13.940000,13.680000,11.280000,16.040000,3.530134,6.523440,False
2025-Q3,2025,3,Münster,147.600983,13.810000,13.460000,11.330000,15.630000,-0.317139,6.862140,False
2025-Q4,2025,4,Münster,148.798355,14.070000,13.750000,11.540000,16.070000,0.811223,7.821187,False
2026-Q1,2026,1,Münster,151.611694,14.270000,14.000000,11.680000,16.310000,1.890706,6.006068,False
2012-Q1,2012,1,Nürnberg,88.317879,7.390000,7.250000,6.500000,8.150000,,,False
2012-Q2,2012,2,Nürnberg,89.573929,7.580000,7.430000,6.590000,8.290000,1.422192,,False
2012-Q3,2012,3,Nürnberg,89.361786,7.570000,7.420000,6.570000,8.400000,-0.236836,,False
2012-Q4,2012,4,Nürnberg,89.778000,7.540000,7.390000,6.590000,8.330000,0.465763,,False
2013-Q1,2013,1,Nürnberg,92.202385,7.710000,7.560000,6.860000,8.470000,2.700422,4.398324,False
2013-Q2,2013,2,Nürnberg,92.812988,7.840000,7.650000,6.940000,8.620000,0.662242,3.616074,False
2013-Q3,2013,3,Nürnberg,92.665741,7.870000,7.750000,6.930000,8.640000,-0.158649,3.697280,False
2013-Q4,2013,4,Nürnberg,94.097595,7.970000,7.760000,6.990000,8.830000,1.545182,4.811419,False
2014-Q1,2014,1,Nürnberg,94.011223,8.010000,7.850000,7.000000,8.850000,-0.091790,1.961812,False
2014-Q2,2014,2,Nürnberg,95.543106,8.140000,8.000000,7.100000,9.000000,1.629468,2.941526,False
2014-Q3,2014,3,Nürnberg,97.152527,8.270000,8.040000,7.260000,9.180000,1.684497,4.841904,False
2014-Q4,2014,4,Nürnberg,97.210480,8.280000,8.010000,7.260000,9.130000,0.059651,3.308145,False
2015-Q1,2015,1,Nürnberg,99.044189,8.460000,8.250000,7.410000,9.330000,1.886329,5.353581,False
2015-Q2,2015,2,Nürnberg,100.547882,8.580000,8.440000,7.530000,9.500000,1.518204,5.238239,False
2015-Q3,2015,3,Nürnberg,100.001984,8.510000,8.300000,7.450000,9.460000,-0.542924,2.932972,False
2015-Q4,2015,4,Nürnberg,100.405930,8.580000,8.370000,7.500000,9.470000,0.403938,3.287145,False
2016-Q1,2016,1,Nürnberg,101.449753,8.680000,8.510000,7.540000,9.580000,1.039603,2.428778,False
2016-Q2,2016,2,Nürnberg,102.674522,8.830000,8.570000,7.690000,9.870000,1.207267,2.115052,False
2016-Q3,2016,3,Nürnberg,104.092178,9.020000,8.770000,7.850000,10.000000,1.380728,4.090114,False
2016-Q4,2016,4,Nürnberg,105.565247,8.990000,8.810000,7.940000,9.880000,1.415157,5.138458,False
2017-Q1,2017,1,Nürnberg,107.138023,9.140000,9.010000,8.000000,10.000000,1.489862,5.606983,False
2017-Q2,2017,2,Nürnberg,107.645027,9.210000,9.000000,8.050000,10.000000,0.473225,4.841030,False
2017-Q3,2017,3,Nürnberg,107.509995,9.230000,9.040000,8.030000,10.160000,-0.125443,3.283451,False
2017-Q4,2017,4,Nürnberg,109.130775,9.430000,9.240000,8.230000,10.420000,1.507563,3.377559,False
2018-Q1,2018,1,Nürnberg,110.442345,9.530000,9.330000,8.330000,10.530000,1.201833,3.084172,False
2018-Q2,2018,2,Nürnberg,111.743408,9.680000,9.490000,8.460000,10.730000,1.178048,3.807311,False
2018-Q3,2018,3,Nürnberg,112.204697,9.770000,9.630000,8.510000,10.870000,0.412810,4.366759,False
2018-Q4,2018,4,Nürnberg,113.820625,9.860000,9.650000,8.560000,11.000000,1.440161,4.297459,False
2019-Q1,2019,1,Nürnberg,114.530983,9.870000,9.680000,8.670000,10.930000,0.624103,3.702057,False
2019-Q2,2019,2,Nürnberg,114.864807,9.860000,9.690000,8.670000,10.820000,0.291471,2.793363,False
2019-Q3,2019,3,Nürnberg,114.771889,9.840000,9.660000,8.620000,10.910000,-0.080894,2.287954,False
2019-Q4,2019,4,Nürnberg,115.140892,9.930000,9.760000,8.680000,10.980000,0.321510,1.159954,False
2020-Q1,2020,1,Nürnberg,117.032646,10.070000,10.000000,8.770000,11.150000,1.642991,2.184268,False
2020-Q2,2020,2,Nürnberg,118.223404,10.250000,10.000000,8.930000,11.370000,1.017458,2.923956,False
2020-Q3,2020,3,Nürnberg,118.698723,10.250000,10.000000,8.990000,11.400000,0.402051,3.421425,False
2020-Q4,2020,4,Nürnberg,120.027657,10.380000,10.200000,9.040000,11.520000,1.119586,4.244161,False
2021-Q1,2021,1,Nürnberg,120.859894,10.460000,10.220000,9.170000,11.540000,0.693371,3.270239,False
2021-Q2,2021,2,Nürnberg,120.206001,10.410000,10.140000,9.110000,11.600000,-0.541034,1.676992,False
2021-Q3,2021,3,Nürnberg,120.700012,10.480000,10.140000,9.110000,11.750000,0.410970,1.686024,False
2021-Q4,2021,4,Nürnberg,122.667305,10.630000,10.370000,9.200000,11.800000,1.629903,2.199200,False
2022-Q1,2022,1,Nürnberg,123.416191,10.750000,10.500000,9.380000,11.950000,0.610502,2.115091,False
2022-Q2,2022,2,Nürnberg,125.523727,10.930000,10.650000,9.500000,12.160000,1.707666,4.423844,False
2022-Q3,2022,3,Nürnberg,126.083542,10.990000,10.770000,9.510000,12.320000,0.445983,4.460256,False
2022-Q4,2022,4,Nürnberg,126.887711,11.090000,10.850000,9.600000,12.370000,0.637806,3.440530,False
2023-Q1,2023,1,Nürnberg,129.214081,11.300000,10.990000,9.820000,12.550000,1.833409,4.697836,False
2023-Q2,2023,2,Nürnberg,130.014771,11.330000,11.020000,9.930000,12.630000,0.619661,3.577844,False
2023-Q3,2023,3,Nürnberg,131.529236,11.470000,11.110000,10.000000,12.790000,1.164841,4.319116,False
2023-Q4,2023,4,Nürnberg,132.100159,11.480000,11.110000,10.000000,12.880000,0.434065,4.107922,False
2024-Q1,2024,1,Nürnberg,134.054916,11.800000,11.500000,10.090000,13.090000,1.479754,3.746368,False
2024-Q2,2024,2,Nürnberg,135.003357,11.920000,11.540000,10.100000,13.430000,0.707502,3.836938,False
2024-Q3,2024,3,Nürnberg,137.713058,12.090000,11.800000,10.420000,13.480000,2.007136,4.701481,False
2024-Q4,2024,4,Nürnberg,139.535126,12.270000,11.990000,10.540000,13.800000,1.323090,5.628280,False
2025-Q1,2025,1,Nürnberg,142.290100,12.690000,12.310000,10.780000,14.240000,1.974395,6.143142,False
2025-Q2,2025,2,Nürnberg,142.770813,12.760000,12.420000,10.910000,14.260000,0.337840,5.753528,False
2025-Q3,2025,3,Nürnberg,144.311279,12.670000,12.340000,10.860000,14.230000,1.078978,4.791282,False
2025-Q4,2025,4,Nürnberg,145.205093,12.710000,12.270000,10.880000,14.290000,0.619365,4.063470,False
2026-Q1,2026,1,Nürnberg,146.721939,12.910000,12.610000,10.970000,14.510000,1.044623,3.114650,False
2012-Q1,2012,1,Potsdam,91.952248,7.780000,8.000000,6.700000,8.840000,,,False
2012-Q2,2012,2,Potsdam,93.330147,8.100000,8.020000,7.010000,9.000000,1.498494,,False
2012-Q3,2012,3,Potsdam,92.441238,8.050000,8.010000,6.820000,9.090000,-0.952434,,False
2012-Q4,2012,4,Potsdam,91.972549,7.870000,8.000000,6.810000,8.890000,-0.507013,,False
2013-Q1,2013,1,Potsdam,94.031189,7.990000,8.000000,6.970000,9.000000,2.238320,2.260892,False
2013-Q2,2013,2,Potsdam,95.556099,8.010000,8.000000,7.000000,9.000000,1.621707,2.385030,False
2013-Q3,2013,3,Potsdam,95.805473,8.150000,8.130000,7.020000,9.060000,0.260972,3.639323,False
2013-Q4,2013,4,Potsdam,95.481514,8.290000,8.400000,7.280000,9.170000,-0.338143,3.815230,False
2014-Q1,2014,1,Potsdam,95.586777,8.130000,8.200000,7.020000,9.050000,0.110244,1.654332,False
2014-Q2,2014,2,Potsdam,97.113434,8.230000,8.350000,7.060000,9.200000,1.597143,1.629760,False
2014-Q3,2014,3,Potsdam,97.732140,8.220000,8.210000,7.100000,9.260000,0.637096,2.011019,False
2014-Q4,2014,4,Potsdam,99.432800,8.380000,8.460000,7.340000,9.500000,1.740124,4.138274,False
2015-Q1,2015,1,Potsdam,100.216492,8.490000,8.500000,7.280000,9.570000,0.788162,4.843468,False
2015-Q2,2015,2,Potsdam,99.155792,8.460000,8.620000,7.210000,9.930000,-1.058408,2.103065,False
2015-Q3,2015,3,Potsdam,100.225136,8.650000,8.800000,7.500000,9.860000,1.078448,2.550846,False
2015-Q4,2015,4,Potsdam,100.402573,8.670000,8.640000,7.500000,9.910000,0.177038,0.975304,False
2016-Q1,2016,1,Potsdam,102.074867,8.860000,9.000000,7.890000,10.000000,1.665589,1.854361,False
2016-Q2,2016,2,Potsdam,103.669266,8.970000,9.000000,7.750000,10.000000,1.561989,4.551901,False
2016-Q3,2016,3,Potsdam,104.630005,9.100000,9.120000,8.000000,10.290000,0.926735,4.394974,False
2016-Q4,2016,4,Potsdam,104.476601,9.220000,9.280000,8.130000,10.460000,-0.146616,4.057693,False
2017-Q1,2017,1,Potsdam,105.675476,9.210000,9.200000,8.050000,10.320000,1.147506,3.527420,False
2017-Q2,2017,2,Potsdam,105.366699,9.150000,9.060000,7.960000,10.430000,-0.292193,1.637355,False
2017-Q3,2017,3,Potsdam,107.142937,9.400000,9.470000,8.250000,10.660000,1.685767,2.401732,False
2017-Q4,2017,4,Potsdam,106.604553,9.220000,9.200000,8.000000,10.500000,-0.502491,2.036774,False
2018-Q1,2018,1,Potsdam,109.665207,9.540000,9.600000,8.430000,10.740000,2.871035,3.775456,False
2018-Q2,2018,2,Potsdam,111.124741,9.600000,9.520000,8.460000,10.830000,1.330900,5.464764,False
2018-Q3,2018,3,Potsdam,111.832321,9.640000,9.540000,8.270000,11.000000,0.636744,4.376756,False
2018-Q4,2018,4,Potsdam,112.916695,9.860000,10.000000,8.700000,11.000000,0.969642,5.921081,False
2019-Q1,2019,1,Potsdam,114.956871,9.960000,10.000000,8.790000,11.250000,1.806798,4.825290,False
2019-Q2,2019,2,Potsdam,115.494896,9.970000,10.000000,8.740000,11.190000,0.468023,3.932657,False
2019-Q3,2019,3,Potsdam,117.031677,9.860000,10.000000,8.700000,11.000000,1.330605,4.649243,False
2019-Q4,2019,4,Potsdam,117.398834,9.790000,10.000000,8.370000,11.370000,0.313724,3.969422,False
2020-Q1,2020,1,Potsdam,119.607010,10.030000,9.940000,8.570000,11.500000,1.880918,4.045116,False
2020-Q2,2020,2,Potsdam,121.703255,10.400000,10.320000,8.950000,11.990000,1.752610,5.375440,False
2020-Q3,2020,3,Potsdam,124.863297,10.520000,10.130000,8.990000,12.100000,2.596514,6.691880,False
2020-Q4,2020,4,Potsdam,126.983498,10.940000,10.680000,9.210000,12.500000,1.698018,8.164190,False
2021-Q1,2021,1,Potsdam,125.045013,10.500000,10.130000,9.000000,12.040000,-1.526564,4.546559,False
2021-Q2,2021,2,Potsdam,126.977379,10.620000,10.540000,9.050000,12.150000,1.545336,4.333593,False
2021-Q3,2021,3,Potsdam,125.917206,10.870000,10.850000,9.090000,12.590000,-0.834931,0.844051,False
2021-Q4,2021,4,Potsdam,130.178467,11.270000,11.070000,9.440000,13.000000,3.384177,2.516051,False
2022-Q1,2022,1,Potsdam,133.010345,11.480000,11.000000,9.600000,13.070000,2.175382,6.369972,False
2022-Q2,2022,2,Potsdam,136.823807,11.750000,11.270000,9.650000,13.520000,2.867041,7.754474,False
2022-Q3,2022,3,Potsdam,137.841599,12.190000,11.960000,9.860000,14.290000,0.743870,9.470026,False
2022-Q4,2022,4,Potsdam,140.335861,12.440000,12.000000,10.340000,14.280000,1.809514,7.802669,False
2023-Q1,2023,1,Potsdam,141.791931,12.260000,11.970000,10.000000,14.070000,1.037561,6.602182,False
2023-Q2,2023,2,Potsdam,146.209824,13.580000,13.150000,10.830000,15.990000,3.115757,6.859930,False
2023-Q3,2023,3,Potsdam,150.590378,13.470000,13.330000,10.480000,15.590000,2.996074,9.248862,False
2023-Q4,2023,4,Potsdam,149.751495,13.410000,12.730000,10.460000,15.570000,-0.557062,6.709357,False
2024-Q1,2024,1,Potsdam,155.116501,14.510000,14.000000,11.500000,17.500000,3.582606,9.397269,False
2024-Q2,2024,2,Potsdam,155.415298,13.800000,13.640000,10.340000,16.000000,0.192628,6.296071,False
2024-Q3,2024,3,Potsdam,154.699295,13.830000,13.820000,10.520000,15.900000,-0.460703,2.728539,False
2024-Q4,2024,4,Potsdam,154.458160,13.620000,13.270000,10.810000,15.770000,-0.155873,3.142984,False
2025-Q1,2025,1,Potsdam,158.036667,13.840000,13.290000,10.780000,16.550000,2.316813,1.882563,False
2025-Q2,2025,2,Potsdam,158.452194,13.660000,13.340000,10.820000,15.870000,0.262931,1.954052,False
2025-Q3,2025,3,Potsdam,164.511368,14.610000,14.270000,11.380000,17.350000,3.823976,6.342675,False
2025-Q4,2025,4,Potsdam,166.604874,14.570000,14.360000,11.740000,16.700000,1.272560,7.864080,False
2026-Q1,2026,1,Potsdam,165.764954,14.680000,14.180000,11.760000,17.480000,-0.504139,4.890186,False
2012-Q1,2012,1,Rhein-Erft-Kreis,93.840248,7.040000,6.990000,6.100000,7.910000,,,False
2012-Q2,2012,2,Rhein-Erft-Kreis,93.071793,6.970000,6.950000,6.000000,7.870000,-0.818898,,False
2012-Q3,2012,3,Rhein-Erft-Kreis,93.583618,6.950000,6.930000,6.000000,7.780000,0.549926,,False
2012-Q4,2012,4,Rhein-Erft-Kreis,93.852997,7.020000,6.950000,6.000000,7.890000,0.287848,,False
2013-Q1,2013,1,Rhein-Erft-Kreis,94.859970,7.040000,6.970000,6.040000,7.950000,1.072926,1.086657,False
2013-Q2,2013,2,Rhein-Erft-Kreis,94.987617,7.060000,7.000000,6.090000,7.990000,0.134564,2.058438,False
2013-Q3,2013,3,Rhein-Erft-Kreis,95.788246,7.150000,7.080000,6.150000,8.070000,0.842877,2.355784,False
2013-Q4,2013,4,Rhein-Erft-Kreis,94.931992,7.020000,6.990000,6.120000,7.800000,-0.893904,1.149665,False
2014-Q1,2014,1,Rhein-Erft-Kreis,96.041718,7.310000,7.260000,6.250000,8.200000,1.168969,1.245781,False
2014-Q2,2014,2,Rhein-Erft-Kreis,97.827820,7.410000,7.340000,6.470000,8.170000,1.859715,2.990076,False
2014-Q3,2014,3,Rhein-Erft-Kreis,98.542694,7.410000,7.330000,6.350000,8.380000,0.730747,2.875559,False
2014-Q4,2014,4,Rhein-Erft-Kreis,98.386406,7.490000,7.440000,6.400000,8.490000,-0.158599,3.638831,False
2015-Q1,2015,1,Rhein-Erft-Kreis,98.986366,7.530000,7.440000,6.530000,8.430000,0.609800,3.066010,False
2015-Q2,2015,2,Rhein-Erft-Kreis,99.790726,7.600000,7.500000,6.600000,8.500000,0.812596,2.006490,False
2015-Q3,2015,3,Rhein-Erft-Kreis,100.526787,7.570000,7.500000,6.470000,8.490000,0.737605,2.013435,False
2015-Q4,2015,4,Rhein-Erft-Kreis,100.696114,7.650000,7.510000,6.660000,8.510000,0.168439,2.347588,False
2016-Q1,2016,1,Rhein-Erft-Kreis,101.542709,7.830000,7.650000,6.760000,8.850000,0.840743,2.582520,False
2016-Q2,2016,2,Rhein-Erft-Kreis,103.186813,7.970000,7.960000,6.910000,9.000000,1.619126,3.403210,False
2016-Q3,2016,3,Rhein-Erft-Kreis,103.625916,8.010000,7.960000,6.930000,9.000000,0.425541,3.082888,False
2016-Q4,2016,4,Rhein-Erft-Kreis,104.592735,7.950000,7.820000,6.830000,9.000000,0.932990,3.869684,False
2017-Q1,2017,1,Rhein-Erft-Kreis,104.939171,8.040000,8.000000,6.920000,9.000000,0.331223,3.344860,False
2017-Q2,2017,2,Rhein-Erft-Kreis,106.343361,8.230000,8.190000,7.000000,9.300000,1.338099,3.059061,False
2017-Q3,2017,3,Rhein-Erft-Kreis,107.037285,8.240000,8.050000,7.030000,9.370000,0.652532,3.292004,False
